,id,listing_url,last_scraped,host_id,host_since,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,price,minimum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,license,instant_bookable,calculated_host_listings_count,reviews_per_month,days_rented_ltm,rounded_revenue_ltm,occupancy_rate_approx,is_hotel,is_entire,many_listings,only_1_listing,only_2_listings,host_florence,has_liscense,is_instant_bookable,dist_duomo,is_centro,is_gavinana,is_isolotto,is_rifredi,is_campo,listing_revenue_exceed_LTR,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,commercial,very_likely_commercial,tourist_tax,unpaid_tourist_tax,geom
2660,26619885,https://www.airbnb.com/rooms/26619885,2021-12-17,3996892,2012-10-28,12,Centro Storico,43.76821,11.25964,Entire home/apt,3,1.0,40.0,2.0,0,0,0,0,108,11,0,,t,5,2.61,17.6,704.0,4.821917808219178,0,1,1,0,0,1,0,1,617.3208190375051,1,0,0,0,0,0,1,1,1,1,1,105.6,105.6,POINT (11.2596 43.7682)
2661,26658995,https://www.airbnb.com/rooms/26658995,2021-12-17,111716708,2017-01-16,2,Campo di Marte,43.76917,11.27538,Entire home/apt,5,2.0,44.0,3.0,0,0,0,14,24,1,0,,t,2,0.61,1.6,70.4,0.4383561643835617,0,1,0,0,1,1,0,1,1620.3040761195257,0,0,0,0,1,0,1,1,0,0,0,9.6,9.6,POINT (11.2754 43.7692)
2662,26688270,https://www.airbnb.com/rooms/26688270,2021-12-17,14148970,2014-04-11,1,Isolotto Legnaia,43.77277,11.16007,Entire home/apt,5,2.0,39.0,2.0,2,5,8,160,54,13,0,,t,1,1.41,20.8,811.2,5.698630136986302,0,1,0,1,0,1,0,1,7723.5495534416,0,0,1,0,0,0,1,1,0,0,0,124.8,124.8,POINT (11.1601 43.7728)
2663,26739740,https://www.airbnb.com/rooms/26739740,2021-12-17,179925084,2018-03-22,3,Centro Storico,43.78068,11.25221,Entire home/apt,4,2.0,60.0,2.0,4,34,58,333,7,2,0,,t,3,0.17,3.2,192.0,0.8767123287671234,0,1,1,0,0,1,0,1,895.7646229654326,1,0,0,0,0,0,1,1,1,0,1,19.200000000000003,19.200000000000003,POINT (11.2522 43.7807)
2664,26748707,https://www.airbnb.com/rooms/26748707,2021-12-17,179925084,2018-03-22,3,Centro Storico,43.77789,11.25683,Entire home/apt,4,1.0,54.0,1.3,7,17,30,277,20,17,3,,t,3,0.5,27.200000000000003,1468.8,7.452054794520549,0,1,1,0,0,1,0,1,536.3851673598418,1,0,0,0,0,0,1,1,1,0,1,163.20000000000002,163.20000000000002,POINT (11.2568 43.7779)
2665,26758791,https://www.airbnb.com/rooms/26758791,2021-12-17,8846138,2013-09-15,63,Gavinana Galluzzo,43.73957,11.22512,Entire home/apt,6,2.0,344.0,4.9,0,0,0,0,10,1,0,,f,4,0.25,2.45,842.8,0.6712328767123289,0,1,1,0,0,1,0,0,4479.222571917382,0,1,0,0,0,0,1,1,1,1,0,14.7,14.7,POINT (11.2251 43.7396)
2666,26770374,https://www.airbnb.com/rooms/26770374,2021-12-17,201295496,2018-07-10,1,Gavinana Galluzzo,43.76213,11.27319,Entire home/apt,4,1.0,69.0,2.0,0,1,17,267,48,9,0,048017LTN5823,t,1,1.16,14.4,993.6,3.945205479452055,0,1,0,1,0,1,1,1,1844.2808266982183,0,1,0,0,0,0,0,1,0,0,0,86.4,14.7,POINT (11.2732 43.7621)
2667,26773582,https://www.airbnb.com/rooms/26773582,2021-12-17,82485075,2016-07-08,4,Centro Storico,43.77987,11.23793,Entire home/apt,7,3.0,119.0,3.0,17,43,73,181,49,3,0,,t,4,1.22,4.800000000000001,571.2,1.315068493150685,0,1,1,0,0,1,0,1,1637.7178164197217,1,0,0,0,0,0,1,1,1,0,1,28.800000000000004,28.800000000000004,POINT (11.2379 43.7799)
2668,26797933,https://www.airbnb.com/rooms/26797933,2021-12-17,101264939,2016-10-25,20,Centro Storico,43.76851,11.2472,Entire home/apt,4,1.0,90.0,3.8,15,45,75,165,112,33,1,26797933,t,15,2.74,62.7,5643.0,17.17808219178082,0,1,1,0,0,1,1,1,872.979522968357,1,0,0,0,0,0,0,1,1,1,1,376.2,28.800000000000004,POINT (11.2472 43.7685)
2669,26827302,https://www.airbnb.com/rooms/26827302,2021-12-17,11007660,2014-01-04,1,Isolotto Legnaia,43.7732,11.23365,Entire home/apt,2,1.0,28.0,1.0,20,50,80,342,77,10,1,,t,1,2.02,16.0,448.0,4.383561643835616,0,1,0,1,0,1,0,1,1799.4586543063333,0,0,1,0,0,0,1,1,0,0,0,96.0,96.0,POINT (11.2337 43.7732)
2670,26827694,https://www.airbnb.com/rooms/26827694,2021-12-17,8406931,2013-08-26,4,Campo di Marte,43.78128,11.27024,Private room,2,1.0,19.0,3.0,2,2,2,2,38,1,0,,f,2,0.92,1.6,30.4,0.4383561643835617,0,0,1,0,0,1,0,0,1462.9654766521585,0,0,0,0,1,0,1,0,1,0,0,9.6,9.6,POINT (11.2702 43.7813)
2671,26885417,https://www.airbnb.com/rooms/26885417,2021-12-17,117152024,2017-02-19,1,Campo di Marte,43.772,11.29795,Private room,1,1.0,14.0,25.0,2,17,47,322,20,1,0,,t,1,0.48,12.5,175.0,3.4246575342465757,0,0,0,1,0,0,0,1,3379.6873630898167,0,0,0,0,1,0,1,0,0,1,0,75.0,75.0,POINT (11.298 43.772)
2672,26931723,https://www.airbnb.com/rooms/26931723,2021-12-17,96122546,2016-09-21,278,Centro Storico,43.76876,11.25463,Entire home/apt,3,1.0,69.0,2.0,15,43,73,201,38,12,1,,t,92,0.95,19.200000000000003,1324.8,5.26027397260274,0,1,1,0,0,0,0,1,494.6628563832049,1,0,0,0,0,0,1,1,1,1,1,115.20000000000002,115.20000000000002,POINT (11.2546 43.7688)
2673,26933199,https://www.airbnb.com/rooms/26933199,2021-12-17,202651029,2018-07-16,1,Rifredi,43.79903,11.23531,Entire home/apt,4,1.0,87.0,2.0,27,43,43,43,18,9,0,,t,3,0.45,14.4,1252.8,3.945205479452055,0,1,0,1,0,0,0,1,3327.75613213501,0,0,0,1,0,0,1,1,0,1,0,86.4,86.4,POINT (11.2353 43.799)
2674,26934529,https://www.airbnb.com/rooms/26934529,2021-12-17,96122546,2016-09-21,278,Centro Storico,43.76876,11.25463,Entire home/apt,2,1.0,59.0,2.0,7,23,47,168,73,28,2,,t,92,1.79,44.8,2643.2,12.273972602739727,0,1,1,0,0,0,0,1,494.6628563832049,1,0,0,0,0,0,1,1,1,1,1,268.8,268.8,POINT (11.2546 43.7688)
2675,26935264,https://www.airbnb.com/rooms/26935264,2021-12-17,12638197,2014-02-27,0,Rifredi,43.79553,11.24994,Private room,2,1.0,25.0,3.0,21,51,81,171,9,2,0,,f,1,0.22,3.2,80.0,0.8767123287671234,0,0,0,0,0,0,0,0,2539.445375246177,0,0,0,1,0,0,1,0,0,1,0,19.200000000000003,19.200000000000003,POINT (11.2499 43.7955)
2676,26937226,https://www.airbnb.com/rooms/26937226,2021-12-17,32176857,2015-04-29,2,Centro Storico,43.76606,11.2513,Entire home/apt,3,1.0,53.0,1.0,25,41,41,41,170,31,0,,t,2,4.17,49.6,2628.8,13.589041095890412,0,1,0,0,1,1,0,1,868.9303545566704,1,0,0,0,0,0,1,1,0,0,0,297.6,297.6,POINT (11.2513 43.7661)
2677,26942055,https://www.airbnb.com/rooms/26942055,2021-12-17,202651029,2018-07-16,1,Rifredi,43.79931,11.23493,Entire home/apt,4,1.0,77.0,2.0,24,40,40,40,29,6,0,,t,3,0.73,9.6,739.2,2.63013698630137,0,1,0,1,0,0,0,1,3370.013803607183,0,0,0,1,0,0,1,1,0,1,0,57.60000000000001,57.60000000000001,POINT (11.2349 43.7993)
2678,26947432,https://www.airbnb.com/rooms/26947432,2021-12-17,202651029,2018-07-16,1,Rifredi,43.79931,11.23493,Entire home/apt,3,,64.0,2.0,26,48,48,48,32,9,0,,t,3,0.79,14.4,921.6,3.945205479452055,0,1,0,1,0,0,0,1,3370.013803607183,0,0,0,1,0,0,1,1,0,1,0,86.4,86.4,POINT (11.2349 43.7993)
2679,26954908,https://www.airbnb.com/rooms/26954908,2021-12-17,202817489,2018-07-16,1,Centro Storico,43.77602,11.24873,Private room,2,1.0,32.0,1.0,13,41,62,128,109,35,1,,t,1,2.71,56.0,1792.0,15.342465753424658,0,0,0,1,0,1,0,1,669.2061363495768,1,0,0,0,0,0,1,0,0,0,0,336.0,336.0,POINT (11.2487 43.776)
2680,26983106,https://www.airbnb.com/rooms/26983106,2021-12-17,203011808,2018-07-17,1,Campo di Marte,43.78709,11.27271,Entire home/apt,2,2.0,25.0,4.0,0,0,0,61,30,6,0,,f,1,0.74,12.0,300.0,3.287671232876712,0,1,0,1,0,0,0,0,2055.647011119588,0,0,0,0,1,0,1,1,0,1,0,72.0,72.0,POINT (11.2727 43.7871)
2681,27005165,https://www.airbnb.com/rooms/27005165,2021-12-17,184940712,2018-04-18,1,Centro Storico,43.76829,11.26241,Entire home/apt,4,1.0,49.0,2.0,20,50,77,77,107,23,3,,t,1,2.63,36.8,1803.2,10.08219178082192,0,1,0,1,0,1,0,1,742.9471210403833,1,0,0,0,0,0,1,1,0,0,0,220.8,220.8,POINT (11.2624 43.7683)
2682,27014560,https://www.airbnb.com/rooms/27014560,2021-12-17,162367586,2017-12-12,0,Rifredi,43.79684,11.1953,Entire home/apt,4,2.0,50.0,1.0,0,0,0,135,28,5,0,,t,1,1.02,8.0,400.0,2.191780821917808,0,1,0,0,0,1,0,1,5552.577097606844,0,0,0,1,0,0,1,1,0,0,0,48.0,48.0,POINT (11.1953 43.7968)
2683,27017749,https://www.airbnb.com/rooms/27017749,2021-12-17,3592458,2012-09-17,2,Centro Storico,43.76995,11.25574,Entire home/apt,4,2.0,190.0,2.0,25,55,85,261,41,7,1,,t,2,1.17,11.2,2128.0,3.068493150684932,0,1,0,0,1,0,0,1,350.6149875082584,1,0,0,0,0,0,1,1,0,1,0,67.2,67.2,POINT (11.2557 43.77)
2684,27078576,https://www.airbnb.com/rooms/27078576,2021-12-17,24321628,2014-11-30,19,Centro Storico,43.77047,11.25943,Entire home/apt,7,3.0,168.0,3.0,6,30,50,217,79,11,2,048017LTN0424,t,13,1.93,17.6,2956.8,4.821917808219178,0,1,1,0,0,1,1,1,402.0607099414439,1,0,0,0,0,0,0,1,1,1,1,105.6,67.2,POINT (11.2594 43.7705)
2685,27080017,https://www.airbnb.com/rooms/27080017,2021-12-17,203766893,2018-07-20,2,Campo di Marte,43.7809,11.27789,Entire home/apt,4,2.0,64.0,2.0,15,45,75,336,26,3,0,,t,1,0.65,4.800000000000001,307.2,1.315068493150685,0,1,0,0,1,1,0,1,1963.844387132164,0,0,0,0,1,0,1,1,0,0,0,28.800000000000004,28.800000000000004,POINT (11.2779 43.7809)
2686,27147705,https://www.airbnb.com/rooms/27147705,2021-12-17,87043081,2016-07-31,1,Centro Storico,43.77325,11.26389,Entire home/apt,2,1.0,117.0,3.0,17,45,75,350,33,5,0,,t,1,0.84,8.0,936.0,2.191780821917808,0,1,0,1,0,1,0,1,635.4513553245305,1,0,0,0,0,0,1,1,0,0,0,48.0,48.0,POINT (11.2639 43.7732)
2687,27149359,https://www.airbnb.com/rooms/27149359,2021-12-17,129875802,2017-05-11,3,Centro Storico,43.77781,11.25167,Entire home/apt,2,,40.0,2.0,0,0,0,14,78,4,0,,t,2,1.91,6.4,256.0,1.7534246575342467,0,1,1,0,0,1,0,1,628.7953944021046,1,0,0,0,0,0,1,1,1,0,1,38.400000000000006,38.400000000000006,POINT (11.2517 43.7778)
2688,27159359,https://www.airbnb.com/rooms/27159359,2021-12-17,204485307,2018-07-23,2,Campo di Marte,43.77124,11.27207,Private room,3,1.0,41.0,1.3,15,35,65,65,188,51,6,,t,2,4.62,81.60000000000001,3345.6,22.356164383561648,0,0,0,0,1,0,0,1,1310.236103855105,0,0,0,0,1,0,1,0,0,1,0,489.6,489.6,POINT (11.2721 43.7712)
2689,27179394,https://www.airbnb.com/rooms/27179394,2021-12-17,181816688,2018-04-01,1,Isolotto Legnaia,43.77054,11.23594,Entire home/apt,2,1.0,73.0,3.9,11,35,55,270,83,39,3,,t,1,2.3,76.05,5551.65,20.83561643835616,0,1,0,1,0,0,0,1,1639.9445733176733,0,0,1,0,0,0,1,1,0,1,0,456.3,456.3,POINT (11.2359 43.7705)
2690,27189093,https://www.airbnb.com/rooms/27189093,2021-12-17,6623347,2013-05-28,10,Centro Storico,43.76527,11.26001,Entire home/apt,2,1.0,52.0,2.0,14,14,14,240,51,22,2,,t,11,1.29,35.2,1830.4,9.643835616438356,0,1,1,0,0,1,0,1,927.9546046176104,1,0,0,0,0,0,1,1,1,1,1,211.2,211.2,POINT (11.26 43.7653)
2691,27197851,https://www.airbnb.com/rooms/27197851,2021-12-17,4263546,2012-11-27,19,Centro Storico,43.78186,11.23916,Entire home/apt,6,2.0,69.0,2.0,12,42,72,340,181,36,2,048017LTN0558,t,23,4.4,57.6,3974.4,15.780821917808218,0,1,1,0,0,1,1,1,1668.913637399299,1,0,0,0,0,0,0,1,1,1,1,345.6,211.2,POINT (11.2392 43.7819)
2692,27209244,https://www.airbnb.com/rooms/27209244,2021-12-17,76556384,2016-06-08,64,Centro Storico,43.76619,11.24788,Entire home/apt,6,2.0,103.0,1.0,0,0,0,0,34,6,0,,f,49,0.85,9.6,988.8,2.63013698630137,0,1,1,0,0,0,0,0,1008.4080335594514,1,0,0,0,0,0,1,1,1,1,0,57.60000000000001,57.60000000000001,POINT (11.2479 43.7662)
2693,27212202,https://www.airbnb.com/rooms/27212202,2021-12-17,4614096,2013-01-07,24,Centro Storico,43.77707,11.25588,Entire home/apt,7,3.0,228.0,1.1,19,49,79,351,1,1,0,,t,20,0.65,1.6,364.8,0.4383561643835617,0,1,1,0,0,1,0,1,441.2039566128721,1,0,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2559 43.7771)
2694,27218400,https://www.airbnb.com/rooms/27218400,2021-12-17,204976417,2018-07-25,1,Centro Storico,43.77484,11.2646,Entire home/apt,2,1.0,45.0,1.0,17,47,77,350,162,41,0,,t,1,3.97,65.60000000000001,2952.0,17.972602739726028,0,1,0,1,0,1,0,1,718.8703775402171,1,0,0,0,0,0,1,1,0,0,0,393.6,393.6,POINT (11.2646 43.7748)
2695,27228687,https://www.airbnb.com/rooms/27228687,2021-12-17,67054128,2016-04-13,7,Campo di Marte,43.78413,11.26279,Entire home/apt,4,2.0,59.0,1.0,0,0,0,260,57,14,0,,t,7,1.4,22.4,1321.6,6.136986301369864,0,1,1,0,0,1,0,1,1341.8996386287988,0,0,0,0,1,0,1,1,1,1,1,134.4,134.4,POINT (11.2628 43.7841)
2696,27241802,https://www.airbnb.com/rooms/27241802,2021-12-17,4605211,2013-01-06,9,Centro Storico,43.76818,11.26385,Entire home/apt,5,1.0,145.0,3.0,14,37,60,234,45,7,1,048017LTN1638,f,8,1.13,11.2,1624.0,3.068493150684932,0,1,1,0,0,0,1,0,835.643320114655,1,0,0,0,0,0,0,1,1,1,0,67.2,134.4,POINT (11.2638 43.7682)
2697,27250686,https://www.airbnb.com/rooms/27250686,2021-12-17,205245651,2018-07-26,1,Centro Storico,43.7669,11.25031,Entire home/apt,4,1.0,94.0,2.0,15,33,62,312,134,42,2,,t,1,3.6,67.2,6316.8,18.410958904109588,0,1,0,1,0,0,0,1,827.2995958115439,1,0,0,0,0,0,1,1,0,1,0,403.2000000000001,403.2000000000001,POINT (11.2503 43.7669)
2698,27300998,https://www.airbnb.com/rooms/27300998,2021-12-17,4514906,2012-12-28,10,Centro Storico,43.76944,11.2642,Entire home/apt,4,1.0,66.0,2.1,12,37,63,301,93,28,4,,t,1,2.33,44.8,2956.8,12.273972602739727,0,1,1,0,0,0,0,1,775.4018046251068,1,0,0,0,0,0,1,1,1,1,1,268.8,268.8,POINT (11.2642 43.7694)
2699,27348352,https://www.airbnb.com/rooms/27348352,2021-12-17,65878280,2016-04-05,1,Centro Storico,43.77459,11.26277,Entire home/apt,2,1.0,71.0,3.0,11,11,11,107,73,9,0,,t,1,1.79,14.4,1022.4,3.945205479452055,0,1,0,1,0,1,0,1,569.6412245463289,1,0,0,0,0,0,1,1,0,0,0,86.4,86.4,POINT (11.2628 43.7746)
2700,27355786,https://www.airbnb.com/rooms/27355786,2021-12-17,67533417,2016-04-17,1,Centro Storico,43.77093,11.26346,Entire home/apt,4,1.0,121.0,1.0,13,43,73,348,60,2,1,,f,2,1.51,3.2,387.2,0.8767123287671234,0,1,0,1,0,0,0,0,647.2101602959709,1,0,0,0,0,0,1,1,0,1,0,19.200000000000003,19.200000000000003,POINT (11.2635 43.7709)
2701,27356540,https://www.airbnb.com/rooms/27356540,2021-12-17,199365209,2018-07-02,1,Centro Storico,43.77575,11.25661,Entire home/apt,8,2.0,88.0,3.6,14,44,74,222,53,10,3,,t,1,1.34,18.0,1584.0,4.931506849315069,0,1,0,1,0,1,0,1,298.50341868394,1,0,0,0,0,0,1,1,0,0,0,108.0,108.0,POINT (11.2566 43.7758)
2702,27362749,https://www.airbnb.com/rooms/27362749,2021-12-17,201741671,2018-07-12,1,Centro Storico,43.77232,11.25321,Entire home/apt,6,2.0,168.0,3.0,5,35,65,185,85,13,3,048017LTN1474,t,1,2.13,20.8,3494.4,5.698630136986302,0,1,0,1,0,1,1,1,240.7660717860485,1,0,0,0,0,0,0,1,0,0,0,124.8,108.0,POINT (11.2532 43.7723)
2703,27390662,https://www.airbnb.com/rooms/27390662,2021-12-17,45259442,2015-09-28,83,Centro Storico,43.770554,11.250593,Entire home/apt,2,1.0,188.0,1.1,28,28,28,28,57,10,0,,t,72,1.42,16.0,3008.0,4.383561643835616,0,1,1,0,0,1,0,1,519.1690714790283,1,0,0,0,0,0,1,1,1,1,1,96.0,96.0,POINT (11.2506 43.7706)
2704,27394030,https://www.airbnb.com/rooms/27394030,2021-12-17,206439072,2018-07-31,8,Centro Storico,43.76652,11.25394,Entire home/apt,4,2.0,88.0,2.0,15,15,15,226,90,13,1,,t,8,2.26,20.8,1830.4,5.698630136986302,0,1,1,0,0,1,0,1,749.667511685548,1,0,0,0,0,0,1,1,1,1,1,124.8,124.8,POINT (11.2539 43.7665)
2705,27394419,https://www.airbnb.com/rooms/27394419,2021-12-17,206439072,2018-07-31,8,Centro Storico,43.76652,11.25394,Entire home/apt,4,2.0,90.0,2.0,18,48,78,315,116,24,3,,t,8,2.9,38.400000000000006,3456.0,10.52054794520548,0,1,1,0,0,1,0,1,749.667511685548,1,0,0,0,0,0,1,1,1,1,1,230.40000000000003,230.40000000000003,POINT (11.2539 43.7665)
2706,27395676,https://www.airbnb.com/rooms/27395676,2021-12-17,206439072,2018-07-31,8,Centro Storico,43.76652,11.25394,Entire home/apt,6,2.0,181.0,2.0,5,12,12,167,69,10,0,,t,8,1.71,16.0,2896.0,4.383561643835616,0,1,1,0,0,1,0,1,749.667511685548,1,0,0,0,0,0,1,1,1,1,1,96.0,96.0,POINT (11.2539 43.7665)
2707,27397176,https://www.airbnb.com/rooms/27397176,2021-12-17,137685678,2017-06-29,4,Rifredi,43.78725,11.24775,Private room,2,1.0,39.0,2.0,0,0,29,29,52,3,0,,f,4,1.3,4.800000000000001,187.2,1.315068493150685,0,0,1,0,0,1,0,0,1706.6994727588549,0,0,0,1,0,0,1,0,1,0,0,28.800000000000004,28.800000000000004,POINT (11.2477 43.7873)
2708,27403483,https://www.airbnb.com/rooms/27403483,2021-12-17,19584943,2014-08-06,2,Centro Storico,43.77864,11.25491,Entire home/apt,4,1.0,50.0,1.0,8,8,8,8,14,6,0,,t,2,0.48,9.6,480.0,2.63013698630137,0,1,0,0,1,1,0,1,621.7613176301875,1,0,0,0,0,0,1,1,0,0,0,57.60000000000001,57.60000000000001,POINT (11.2549 43.7786)
2709,27415968,https://www.airbnb.com/rooms/27415968,2021-12-17,23904874,2014-11-18,243,Centro Storico,43.76824,11.26584,Entire home/apt,6,2.0,80.0,2.0,8,23,49,270,27,1,0,,t,172,0.66,1.6,128.0,0.4383561643835617,0,1,1,0,0,1,0,1,958.781695541039,1,0,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2658 43.7682)
2710,27416375,https://www.airbnb.com/rooms/27416375,2021-12-17,98422074,2016-10-06,6,Centro Storico,43.781,11.25716,Hotel room,1,1.0,266.0,1.0,7,7,7,7,3,2,0,,t,6,0.09,3.2,851.2,0.8767123287671234,1,0,1,0,0,1,0,1,882.7062139091779,1,0,0,0,0,0,1,0,1,1,0,19.200000000000003,19.200000000000003,POINT (11.2572 43.781)
2711,27426525,https://www.airbnb.com/rooms/27426525,2021-12-17,38777494,2015-07-17,16,Centro Storico,43.77049,11.26073,Entire home/apt,5,2.0,93.0,1.9,25,55,85,315,24,14,0,,t,16,0.6,22.4,2083.2,6.136986301369864,0,1,1,0,0,1,0,1,478.6686669084255,1,0,0,0,0,0,1,1,1,1,1,134.4,134.4,POINT (11.2607 43.7705)
2712,27453147,https://www.airbnb.com/rooms/27453147,2021-12-17,4101842,2012-11-09,8,Centro Storico,43.76353,11.24736,Entire home/apt,2,1.0,90.0,1.1,19,19,19,19,16,1,0,,t,8,0.43,1.6,144.0,0.4383561643835617,0,1,1,0,0,1,0,1,1270.656870300255,1,0,0,0,0,0,1,1,1,1,1,9.6,9.6,POINT (11.2474 43.7635)
2713,27454204,https://www.airbnb.com/rooms/27454204,2021-12-17,4101842,2012-11-09,8,Centro Storico,43.7635,11.24541,Entire home/apt,2,1.0,90.0,1.1,19,19,19,19,34,14,0,,t,8,0.9,22.4,2016.0,6.136986301369864,0,1,1,0,0,1,0,1,1365.567642067821,1,0,0,0,0,0,1,1,1,1,1,134.4,134.4,POINT (11.2454 43.7635)
2714,27454943,https://www.airbnb.com/rooms/27454943,2021-12-17,4101842,2012-11-09,8,Centro Storico,43.76559,11.24702,Entire home/apt,2,1.0,90.0,1.1,19,19,19,19,15,5,1,,t,8,0.4,8.0,720.0,2.191780821917808,0,1,1,0,0,1,0,1,1104.0997989409805,1,0,0,0,0,0,1,1,1,1,1,48.0,48.0,POINT (11.247 43.7656)
2715,27455402,https://www.airbnb.com/rooms/27455402,2021-12-17,4101842,2012-11-09,8,Centro Storico,43.7633,11.24616,Entire home/apt,3,1.0,115.0,1.1,23,23,23,23,9,2,0,,t,8,0.26,3.2,368.0,0.8767123287671234,0,1,1,0,0,1,0,1,1346.6024419935052,1,0,0,0,0,0,1,1,1,1,1,19.200000000000003,19.200000000000003,POINT (11.2462 43.7633)
2716,27464938,https://www.airbnb.com/rooms/27464938,2021-12-17,206611425,2018-08-01,5,Centro Storico,43.7794,11.24401,Entire home/apt,2,1.0,41.0,2.0,24,54,84,359,101,35,2,048017LTN6117,t,5,2.89,56.0,2296.0,15.342465753424658,0,1,1,0,0,1,1,1,1192.3652179009148,1,0,0,0,0,0,0,1,1,1,1,336.0,19.200000000000003,POINT (11.244 43.7794)
2717,27480744,https://www.airbnb.com/rooms/27480744,2021-12-17,27206149,2015-02-04,9,Centro Storico,43.77337,11.26639,Entire home/apt,2,1.0,150.0,3.0,10,15,18,105,6,1,1,,f,3,0.2,1.6,240.0,0.4383561643835617,0,1,1,0,0,1,0,0,837.0474800188051,1,0,0,0,0,0,1,1,1,1,0,9.6,9.6,POINT (11.2664 43.7734)
2718,27487871,https://www.airbnb.com/rooms/27487871,2021-12-17,196998644,2018-06-21,11,Centro Storico,43.77165,11.24783,Entire home/apt,4,1.0,53.0,1.0,9,36,65,334,153,22,6,,t,3,3.73,35.2,1865.6,9.643835616438356,0,1,1,0,0,1,0,1,677.2266113761084,1,0,0,0,0,0,1,1,1,1,1,211.2,211.2,POINT (11.2478 43.7717)
2719,27501021,https://www.airbnb.com/rooms/27501021,2021-12-17,109846839,2017-01-04,4,Campo di Marte,43.76996,11.27122,Entire home/apt,5,2.0,99.0,2.0,8,38,50,229,128,22,3,,t,4,3.18,35.2,3484.8,9.643835616438356,0,1,1,0,0,0,0,1,1274.1086680699375,0,0,0,0,1,0,1,1,1,1,1,211.2,211.2,POINT (11.2712 43.77)
2720,27504155,https://www.airbnb.com/rooms/27504155,2021-12-17,112506304,2017-01-21,5,Centro Storico,43.763206,11.243234,Hotel room,2,1.0,76.0,1.1,9,36,37,311,78,15,0,,t,5,1.95,24.0,1824.0,6.575342465753424,1,0,1,0,0,1,0,1,1504.9982834633977,1,0,0,0,0,0,1,0,1,1,0,144.0,144.0,POINT (11.2432 43.7632)
2721,27515972,https://www.airbnb.com/rooms/27515972,2021-12-17,207490955,2018-08-05,1,Centro Storico,43.77668,11.25201,Private room,2,1.0,35.0,1.0,11,39,69,69,281,77,3,,f,1,7.76,123.2,4312.0,33.75342465753425,0,0,0,1,0,1,0,0,511.2794820109752,1,0,0,0,0,0,1,0,0,0,0,739.2,739.2,POINT (11.252 43.7767)
2722,27561819,https://www.airbnb.com/rooms/27561819,2021-12-17,207949649,2018-08-07,1,Centro Storico,43.76767,11.25111,Entire home/apt,6,3.0,201.0,1.0,10,39,54,248,96,11,1,,t,1,2.35,17.6,3537.6,4.821917808219178,0,1,0,1,0,1,0,1,720.418472912916,1,0,0,0,0,0,1,1,0,0,0,105.6,105.6,POINT (11.2511 43.7677)
2723,27566029,https://www.airbnb.com/rooms/27566029,2021-12-17,45827675,2015-10-05,9,Centro Storico,43.76247,11.2434,Entire home/apt,5,2.0,89.0,2.1,6,36,66,325,96,8,2,,t,6,2.44,12.8,1139.2,3.5068493150684934,0,1,1,0,0,1,0,1,1556.9880199581542,1,0,0,0,0,0,1,1,1,1,1,76.80000000000001,76.80000000000001,POINT (11.2434 43.7625)
2724,27644431,https://www.airbnb.com/rooms/27644431,2021-12-17,32254782,2015-04-30,2,Centro Storico,43.77389,11.26483,Private room,2,1.0,36.0,1.4,7,7,7,7,1,1,1,,f,1,1.0,1.6,57.6,0.4383561643835617,0,0,0,0,1,1,0,0,716.3076835807109,1,0,0,0,0,0,1,0,0,0,0,9.6,9.6,POINT (11.2648 43.7739)
2725,27650619,https://www.airbnb.com/rooms/27650619,2021-12-17,208635821,2018-08-10,1,Centro Storico,43.7693,11.25599,Entire home/apt,6,2.0,142.0,1.0,30,60,90,210,108,2,1,,t,1,2.69,3.2,454.4,0.8767123287671234,0,1,0,1,0,1,0,1,422.21031514463465,1,0,0,0,0,0,1,1,0,0,0,19.200000000000003,19.200000000000003,POINT (11.256 43.7693)
2726,27668012,https://www.airbnb.com/rooms/27668012,2021-12-17,63844698,2016-03-21,16,Centro Storico,43.76945,11.24306,Entire home/apt,5,2.0,78.0,2.0,12,12,12,12,10,6,0,,t,18,0.33,9.6,748.8,2.63013698630137,0,1,1,0,0,0,0,1,1117.993934861823,1,0,0,0,0,0,1,1,1,1,1,57.60000000000001,57.60000000000001,POINT (11.2431 43.7694)
2727,27670778,https://www.airbnb.com/rooms/27670778,2021-12-17,207120361,2018-08-03,4,Campo di Marte,43.78186,11.29118,Private room,2,1.0,43.0,1.0,30,60,90,365,7,2,0,,t,4,0.18,3.2,137.6,0.8767123287671234,0,0,1,0,0,1,0,1,2994.7547153260084,0,0,0,0,1,0,1,0,1,0,0,19.200000000000003,19.200000000000003,POINT (11.2912 43.7819)
2728,27687034,https://www.airbnb.com/rooms/27687034,2021-12-17,52240958,2015-12-25,2,Campo di Marte,43.78227,11.27276,Private room,2,1.0,50.0,5.0,0,0,0,169,20,3,0,,t,2,0.52,7.5,375.0,2.054794520547945,0,0,0,0,1,1,0,1,1690.736726580919,0,0,0,0,1,0,1,0,0,0,0,45.0,45.0,POINT (11.2728 43.7823)
