CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P64,P65,P66,P128,P129,P130,P131,P132,P135,P136,P137,P138,P139,P140,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,ST9,ST10,ST11,ST12,ST13,ST14,ST15,A2,A3,A5,A6,A7,A44,A46,A47,A48,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061137","61137","43","10002","4","386","185","201","145","177","12","37","15","80","87","6","9","3","15","14","13","10","15","26","23","25","22","18","35","37","31","29","21","52","12","7","6","5","10","13","9","12","13","10","13","13","18","14","9","21","367","54","117","100","80","15","1","170","21","61","53","29","6","0","185","171","12","95","86","7","159","65","25","16","7","14","5","166","36","104","53","22","10","9","11","2","6","4","0","8","2","11","1","0","0","22","183","0","0","0","0","14427","43","128","15","186","386","70","60","33","18","5","0","0","8","8","7","1","0","6","1","0","0","0","5","1","1","0","0","0","1","0","0","6","0","0","0","1","3","3","185","0","7","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061138","61138","43","10002","4","61","30","31","24","21","0","11","5","14","10","0","3","3","0","1","2","8","0","1","0","3","5","8","6","4","9","2","3","9","0","1","1","5","0","1","0","1","3","4","1","2","6","1","1","3","61","7","15","23","12","4","0","30","3","8","13","4","2","0","27","25","2","13","13","0","31","15","3","5","2","5","3","29","1","18","9","8","5","3","3","2","2","1","2","5","3","0","0","0","0","8","31","0","0","0","0","2428","3","27","1","31","61","14","9","4","3","1","0","0","5","5","5","0","2","3","0","2","0","2","1","0","0","0","0","0","0","0","4","1","0","0","3","1","1","0","33","0","5","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061139","61139","11","10002","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061140","61140","43","10002","4","87","42","45","35","38","5","6","3","21","19","2","0","0","8","4","2","5","0","2","8","7","8","4","3","6","8","4","5","13","6","3","0","3","0","1","4","4","3","2","1","1","5","1","4","4","78","7","24","29","10","8","0","35","2","12","14","4","3","0","36","35","1","16","16","0","37","17","3","5","3","4","1","38","6","25","12","17","8","6","7","4","3","4","1","17","0","0","0","0","0","17","38","0","0","0","0","2707","2","35","4","41","87","18","12","6","3","0","2","15","6","6","6","0","0","6","0","0","0","6","0","0","0","0","0","0","0","0","4","2","0","0","1","4","1","0","41","0","6","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061141","61141","14","10002","1","35","20","15","15","12","0","4","4","7","7","0","2","4","0","0","0","0","2","4","5","4","4","7","2","2","1","2","1","1","0","0","0","0","1","3","2","4","0","3","2","1","1","2","0","1","35","11","17","5","1","0","1","20","4","11","4","0","0","1","25","23","2","14","13","1","10","6","1","1","1","2","1","17","2","6","4","14","7","1","13","0","0","7","0","1","1","6","6","0","0","14","28","1","0","1","0","1939","9","13","7","29","35","23","6","0","0","0","0","0","11","10","7","3","7","0","0","7","0","0","0","0","0","0","0","0","1","0","3","3","0","1","2","3","1","0","38","0","5","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061144","61144","11","10002","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061145","61145","21","10002","2","257","118","139","95","106","9","33","14","51","52","5","8","2","12","9","6","8","11","14","17","12","25","11","18","25","15","20","17","37","5","5","4","6","4","6","9","7","12","5","10","10","8","9","5","13","244","75","92","40","25","12","0","112","37","38","22","9","6","0","114","112","2","60","58","2","116","44","15","21","12","11","5","102","13","69","27","33","14","14","17","2","6","8","0","2","0","13","18","0","0","33","125","5","0","5","0","14237","17","102","18","137","257","69","34","18","14","2","0","0","20","20","12","8","10","1","1","0","8","3","1","0","0","0","0","0","0","1","1","10","1","0","2","3","5","1","141","3","8","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061146","61146","43","10002","4","100","47","53","42","43","2","9","4","22","21","1","2","1","7","2","1","2","3","6","7","12","6","4","10","7","6","8","5","14","2","2","1","0","1","2","6","7","4","2","6","3","1","5","2","3","93","16","32","26","15","4","0","45","6","20","12","4","3","0","52","51","1","31","30","1","38","11","5","5","2","2","0","38","12","26","9","6","2","3","1","2","1","1","0","5","0","0","1","0","0","6","47","1","0","1","0","3586","2","45","2","49","100","18","16","10","5","0","0","0","4","4","3","1","0","3","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","2","47","0","3","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061147","61147","43","10002","4","17","7","10","7","4","1","4","1","5","2","0","0","0","0","1","0","1","0","2","1","2","0","1","0","3","1","3","0","2","0","1","0","1","0","1","1","0","0","1","0","1","0","1","0","0","17","2","4","5","5","1","0","7","1","1","3","1","1","0","9","8","1","4","3","1","7","2","1","1","1","1","0","6","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","0","2","0","584","0","9","0","9","17","4","2","3","0","0","0","0","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","15","0","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061148","61148","43","10002","4","33","15","18","7","19","1","2","4","3","10","1","0","1","0","0","1","0","1","1","2","0","2","2","4","4","5","5","1","5","0","0","0","0","0","1","1","0","0","2","2","2","2","3","1","1","33","5","10","11","7","0","0","15","2","6","5","2","0","0","17","16","1","9","9","0","15","6","2","1","1","1","0","15","0","11","5","2","1","1","1","0","0","1","0","2","0","0","0","0","0","2","18","0","0","0","0","1771","1","17","2","20","33","9","9","2","0","0","0","0","2","2","2","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","18","1","0","1","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061149","61149","12","10002","1","479","208","271","246","170","14","28","21","108","85","5","7","3","15","14","18","29","16","26","43","38","26","40","52","33","37","16","25","51","10","8","12","12","11","13","15","17","12","18","20","13","13","5","9","20","463","197","144","63","39","19","1","197","84","58","29","17","8","1","233","215","15","115","108","6","199","63","16","44","19","45","10","202","43","94","33","59","17","15","38","6","7","10","0","24","3","8","24","0","0","59","227","0","0","0","0","20958","42","167","25","234","441","120","55","32","20","7","0","0","95","95","54","41","54","0","0","51","1","2","0","0","0","0","0","0","5","2","14","33","9","10","13","13","9","0","256","4","35","12","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061150","61150","42","10002","4","430","222","208","181","213","6","26","4","109","106","3","4","0","22","28","22","22","17","15","25","26","49","44","39","32","20","22","23","24","15","20","10","12","6","7","18","11","21","27","15","19","9","11","15","6","403","60","124","114","72","29","4","202","32","55","64","34","15","2","216","205","9","116","113","3","142","61","20","28","15","19","11","211","45","75","35","17","9","3","14","0","3","6","0","5","10","0","2","0","0","17","168","3","0","3","0","13867","22","139","13","174","430","51","44","35","37","4","3","18","26","26","16","10","7","6","3","3","1","2","2","1","5","1","1","0","2","5","1","8","2","1","4","1","5","3","176","9","4","2","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061151","61151","43","10002","4","56","24","32","27","20","2","5","2","12","10","0","1","1","1","4","1","1","1","2","8","5","6","3","6","2","4","2","2","8","0","2","0","0","0","0","5","2","4","1","3","1","1","1","2","2","54","10","15","15","10","3","1","23","3","8","8","3","1","0","31","31","0","15","15","0","19","7","3","2","0","1","1","27","6","13","6","3","1","0","3","0","0","1","0","1","1","1","0","0","0","3","25","5","0","5","0","1843","3","19","5","27","56","11","7","5","4","0","0","0","6","6","3","3","1","2","0","1","0","2","0","0","0","0","0","0","0","2","1","0","0","1","0","1","0","1","31","0","3","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061152","61152","24","10002","2","68","29","39","52","10","2","4","0","22","5","1","1","0","1","0","1","0","1","1","0","1","0","2","2","4","4","5","9","37","0","0","1","0","0","0","0","0","0","2","1","3","2","4","4","12","67","7","12","3","34","11","0","29","5","6","2","14","2","0","8","6","1","4","4","0","58","24","1","0","0","7","4","7","0","50","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","934","0","8","1","9","20","3","2","3","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061153","61153","12","10002","1","233","106","127","108","82","4","27","12","43","43","4","11","5","8","12","14","8","7","6","14","23","16","24","20","10","7","17","9","38","4","6","2","2","4","4","7","10","7","16","9","7","3","8","5","12","223","86","54","39","26","15","3","100","42","28","16","7","6","1","95","91","3","56","53","3","104","38","15","16","4","35","18","98","14","38","15","27","13","5","20","2","4","7","2","8","11","2","6","0","0","27","104","29","0","29","0","14003","22","69","27","118","224","69","14","22","6","5","2","12","33","33","20","13","19","1","0","7","11","1","1","0","0","0","0","0","2","2","5","11","0","3","3","5","5","4","180","4","14","2","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061154","61154","43","10002","4","398","184","214","153","200","4","24","17","74","98","1","4","7","14","14","17","13","18","19","26","27","30","23","27","32","42","32","26","38","5","6","11","5","13","6","13","11","14","13","8","11","22","16","14","16","381","54","152","91","58","25","1","178","24","71","48","26","9","0","186","177","7","92","87","3","167","70","22","21","11","9","1","166","43","115","57","33","18","14","16","3","8","9","1","14","3","9","7","0","0","33","164","0","1","0","0","13957","42","115","14","171","398","43","62","39","22","4","1","6","13","13","9","4","2","7","0","0","2","0","5","2","0","0","0","0","0","2","2","5","0","1","2","0","1","5","164","3","6","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061155","61155","11","10002","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061156","61156","43","10002","4","56","23","33","21","26","1","7","1","9","13","0","0","1","1","3","4","4","4","3","0","2","3","4","6","1","6","4","5","6","0","2","2","2","2","1","0","0","1","2","3","0","3","1","4","0","54","9","18","15","8","4","0","22","2","9","7","3","1","0","18","16","2","7","5","2","30","12","0","8","4","3","2","23","1","19","6","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","24","0","0","0","0","1914","4","20","2","26","56","11","7","4","1","3","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061157","61157","12","10002","1","190","88","102","88","78","3","9","12","41","39","2","3","3","9","10","8","5","6","13","19","19","15","20","8","13","14","12","5","14","5","5","2","1","4","7","10","10","7","10","4","6","6","4","2","5","180","81","54","21","11","13","0","82","38","26","10","2","6","0","102","96","5","55","51","3","61","21","8","17","6","8","5","106","10","28","10","33","14","10","18","5","4","8","2","11","2","7","13","0","0","33","112","1","0","1","0","10220","41","55","19","115","190","75","18","11","9","2","0","0","40","40","30","10","30","0","0","30","0","0","0","0","0","0","0","0","5","0","1","24","9","4","8","6","3","0","105","0","26","4","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061158","61158","25","10002","2","85","41","44","27","42","5","8","3","14","20","3","2","2","5","2","2","2","3","4","6","3","4","12","5","3","7","7","4","16","4","1","0","2","1","2","3","2","4","4","2","1","3","4","1","7","80","13","31","18","14","3","1","37","7","12","11","6","1","0","44","39","5","24","21","3","32","12","4","2","1","4","1","36","7","22","10","5","1","3","1","1","1","0","0","5","0","0","0","0","0","5","39","2","0","2","0","3213","1","37","1","39","85","13","12","10","2","2","0","0","6","6","4","2","2","2","0","2","0","0","2","0","0","0","0","0","0","1","0","3","0","0","0","1","2","1","46","3","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061159","61159","25","10002","2","165","88","77","68","79","1","13","4","41","40","1","4","2","11","7","9","4","3","3","12","13","19","12","12","8","10","7","13","22","8","3","5","4","2","2","6","6","10","7","5","5","6","3","5","11","152","27","46","34","38","7","0","78","11","24","25","17","1","0","72","70","2","41","41","0","66","31","6","6","5","5","3","77","11","49","23","12","7","7","4","1","4","2","1","0","8","3","1","0","0","12","82","2","0","2","0","5654","15","62","6","83","165","32","30","13","7","0","1","6","9","9","5","4","1","4","0","0","0","2","3","0","0","0","0","0","0","0","0","5","0","0","0","0","2","3","81","4","1","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061160","61160","12","10002","1","113","56","57","66","33","0","10","4","35","17","0","3","1","10","5","1","3","4","10","7","15","11","7","7","4","6","3","4","16","7","0","1","3","1","6","4","6","3","6","3","2","4","0","2","8","103","38","29","17","8","8","3","49","17","16","9","4","2","1","55","48","5","31","27","4","42","17","7","4","2","11","5","44","8","20","10","23","11","18","5","0","10","1","0","7","11","3","2","0","0","23","51","0","0","0","0","4427","23","22","12","57","107","29","14","9","2","3","0","0","43","43","14","29","14","0","0","14","0","0","0","0","0","0","0","0","0","3","3","8","1","1","3","7","2","0","78","2","12","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061161","61161","25","10002","2","320","148","172","120","142","10","34","14","63","71","3","7","4","16","16","6","9","12","12","16","20","34","29","21","14","14","16","28","57","12","8","3","4","7","6","5","11","16","17","7","6","3","7","15","21","301","75","103","62","46","15","0","133","34","49","32","12","6","0","147","142","4","74","70","3","135","51","13","16","8","14","6","134","21","92","36","31","12","15","14","2","8","3","1","6","1","15","9","0","0","31","159","10","0","10","0","13751","23","122","20","165","320","73","50","28","11","1","2","14","8","8","6","2","1","5","0","1","0","1","4","0","0","0","0","0","0","0","0","6","0","0","0","0","1","5","179","1","5","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061162","61162","0","10003","4","96","45","51","50","41","0","3","2","23","20","0","1","1","8","11","9","3","2","3","1","11","19","7","4","4","4","2","3","5","3","5","3","3","0","2","0","4","12","3","2","2","3","0","1","2","88","5","25","32","14","12","0","42","2","11","19","5","5","0","43","41","2","24","24","0","25","10","3","6","4","5","3","58","12","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","2722","1","32","0","33","96","6","8","5","11","3","0","0","7","7","2","5","0","2","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","1","1","33","2","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061163","61163","43","10002","4","74","30","44","31","28","7","3","5","13","14","1","1","1","3","4","7","0","3","4","5","5","8","4","6","5","4","8","4","4","3","1","1","0","0","1","4","1","4","2","2","2","2","4","2","1","70","6","21","17","23","3","0","26","2","7","9","8","0","0","37","35","0","17","17","0","23","8","9","1","0","2","2","35","9","11","6","2","0","0","1","1","0","0","0","1","1","0","0","0","0","2","31","1","0","1","0","2191","3","29","0","32","74","10","9","7","5","1","0","0","4","4","4","0","4","0","0","0","0","4","0","0","0","0","0","0","1","2","0","1","0","1","2","0","0","1","32","0","4","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061164","61164","0","10003","4","220","100","120","93","101","2","18","6","45","49","0","3","3","12","14","13","9","8","10","18","14","21","21","14","11","12","8","9","26","5","7","9","5","3","2","8","6","11","9","6","6","5","4","3","11","206","9","59","64","55","18","1","94","2","25","34","24","9","0","99","94","3","47","46","1","82","32","13","12","6","16","7","103","21","41","18","13","4","6","6","1","2","2","0","10","1","2","0","0","0","13","82","0","0","0","0","8060","9","72","3","84","220","28","14","18","15","6","3","20","83","83","45","38","37","3","5","28","1","14","2","0","0","0","0","0","2","40","3","0","24","12","6","2","1","0","86","21","19","5","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061165","61165","14","10002","1","175","74","101","98","66","2","4","5","38","34","0","1","1","2","5","13","12","9","6","14","6","13","20","16","10","7","6","12","24","1","1","7","10","5","4","5","4","6","9","6","5","2","1","4","4","173","27","58","46","28","12","2","73","12","24","24","9","3","1","77","71","4","43","38","4","78","22","13","12","8","31","5","71","15","22","9","56","30","20","33","3","12","17","1","7","3","12","33","1","0","56","72","12","0","12","0","6062","39","25","11","75","152","35","19","12","5","3","1","8","54","54","19","35","18","1","0","16","2","1","0","0","0","0","0","0","1","3","6","9","3","3","4","7","1","1","95","2","6","10","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061166","61166","42","10002","4","172","84","88","64","85","3","15","5","35","44","2","2","1","6","8","7","15","4","10","10","10","7","14","17","13","11","11","12","17","3","4","4","7","2","4","8","6","4","4","10","6","5","3","7","7","166","15","61","43","37","9","1","81","8","32","23","14","4","0","81","74","7","44","41","3","70","29","12","17","9","6","3","80","16","35","17","6","2","1","5","0","1","1","0","5","0","0","1","0","0","6","75","7","0","7","0","6438","5","66","5","76","172","26","19","17","13","1","0","0","36","36","26","10","16","10","0","3","6","7","5","3","1","1","0","0","2","18","4","2","5","9","9","2","0","1","83","14","12","0","0"
